Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
4647,-1.881312,-4.612518,-2.132755,3.4453,-3.590701,0.462219,0.260278,-2.362811,-4.903022,-2.106909,-1.470436,-4.170485,2.02585,-0.681122,-4.229307,1.219373,-0.997879,-2.213053,-2.195387,-3.707418,3.645395,0.467324,-4.785485,-3.652188,4.84402,-4.582099,1.64373,0.056895,3.45
4648,0.917682,-3.222145,1.376155,2.77316,-0.726553,-4.211841,-1.248712,1.429884,-3.77541,-0.026477,-0.45765,4.683521,-1.150782,-0.205891,0.256917,-0.485675,4.643352,4.008392,0.86313,-0.073145,3.647787,-2.064572,-0.594599,1.580482,4.718368,-1.074809,0.608227,0.803033,417.17
4649,1.122716,-0.597199,3.881589,-0.19757,-2.929326,-1.678727,-0.150857,-0.085303,3.5,-3.877643,4.119864,1.079254,-1.6236,4.276925,-2.351298,4.887846,-4.517092,-3.753539,2.805689,-3.133851,-0.264629,-2.99171,-3.371562,0.434005,-1.934942,-2.613678,-2.096687,0.81674,447.49
4650,-4.975252,-1.605385,3.172516,-3.754791,-0.133089,-4.154362,-4.030409,-4.0214,2.344479,3.911887,-1.934017,-2.755017,-2.700346,-4.762074,3.072594,3.53912,4.040164,-3.649122,3.97925,-2.814686,3.407935,-2.698198,-3.200111,3.368071,-1.570072,0.734785,-1.000293,4.76063,496.59
4651,4.925202,-2.339139,-2.702028,2.586329,-0.570377,-4.217037,1.431886,1.770478,2.010248,-0.491247,1.884946,-3.93148,-0.732135,-3.150154,3.163466,4.597733,-0.529095,3.791209,-1.894724,-1.153462,-1.675029,-1.199071,2.351681,-0.386364,4.17826,-4.040187,-3.466423,-2.276266,468.2
4652,3.795688,4.959593,2.297989,3.66248,0.312677,-4.042294,-1.475772,0.46373,3.698996,-0.282795,-2.315281,-4.431053,-0.74459,-3.540582,-2.738854,-2.767834,-0.883276,1.216133,-1.87709,-2.658569,2.230873,3.997327,-1.413617,4.363063,-1.032332,-4.268346,0.826565,3.582539,426.46
4653,0.401895,-0.977582,2.398686,4.608727,-0.878349,-3.876406,0.145806,-3.756123,-2.939739,0.303759,3.702977,2.70267,-3.625967,-4.824416,-1.135707,4.700986,-2.914151,-0.579687,-1.071412,3.438805,-3.500069,4.397953,3.4743,-4.320286,-1.112048,-1.995776,1.696459,1.002918,390.47
4654,-2.431449,-3.587685,-1.094751,0.334697,0.59455,2.018466,-1.32218,4.873374,4.165621,-2.476648,3.988542,4.139127,3.380787,-0.122507,4.098172,-0.057929,0.057787,-4.417766,3.233759,-1.41005,-2.111705,2.500365,2.466483,1.99147,-2.17925,2.764842,-4.495527,4.444591,185.45
4655,-1.39936,3.447837,1.991044,-1.818794,-3.961511,2.472953,-0.211024,0.33652,-2.665611,4.79933,-3.258673,1.14441,-4.196746,-0.705071,0.425322,1.812105,4.221225,-4.209709,3.773997,-0.08271,3.878474,-2.62872,-1.635771,2.102843,-3.478491,-4.737339,-2.259949,4.979242,270.72
4656,-4.508783,4.041855,4.353268,0.354175,0.43836,-1.783506,-3.371774,2.969745,-0.717871,-0.547131,0.402138,0.711274,1.477743,4.288984,2.940176,-0.031665,4.751571,-1.255249,1.101677,-2.267843,3.220804,0.690194,0.181635,-4.102648,2.369078,-1.152494,0.204258,-3.737601,234.36
4657,1.640425,-4.068218,-1.476234,-0.097781,0.088315,1.196336,3.920913,4.396894,-0.475125,-1.221551,0.712272,-1.652737,-0.302302,2.516038,-2.599531,1.890262,-2.892088,-4.604141,-1.832051,2.62554,-3.046874,-4.269834,-4.333986,-2.355685,3.621003,-2.896915,-0.052113,1.817978,127.24
4658,3.516735,-2.082488,-0.62122,1.131134,2.68123,1.368242,-0.260069,-0.293792,-4.115687,-3.732718,1.648186,-3.02274,-0.473295,-0.128979,-3.291521,-4.968194,-0.708575,4.174157,-2.728588,-2.526257,-0.693006,-2.840099,0.591474,-2.502328,1.916599,-0.178997,-0.470426,3.048436,121.82
4659,-4.012526,0.246726,-2.552362,-2.129292,-0.663364,-0.611965,-0.029147,1.797201,3.260023,-0.505782,-1.176115,-4.267812,4.287858,3.342364,4.370217,2.169745,2.968657,1.268993,-4.827556,-2.727666,1.991658,3.295843,-3.056644,0.576839,-0.864825,0.725277,-2.853793,-0.510783,407.37
4660,-0.185104,4.384938,4.813385,-2.408552,-2.850069,1.400725,3.303779,-2.110109,0.199367,4.681979,-4.937671,2.59738,-4.149265,-1.297846,1.586872,-1.96743,3.622876,-2.508126,2.399709,4.414452,1.955205,-3.491157,1.566061,-1.181162,1.111686,-3.220883,-2.981723,2.767186,198.86
4661,-3.197961,-3.283889,-4.570486,0.129693,-1.072502,3.659293,0.270555,0.206807,0.429301,-2.941398,-4.094749,-1.81543,-3.691726,-3.049004,-1.105803,1.747242,4.61668,0.457374,4.480611,4.115271,-4.30288,-3.616194,-0.164737,4.92093,0.309072,-3.373777,4.168184,-1.974012,177.55
4662,-1.311483,-0.716599,1.803342,1.140487,4.163906,3.490167,1.811862,2.073721,-4.009966,-3.529157,1.462299,4.485148,-1.46612,-0.612247,-0.854873,-1.708435,-2.413252,-4.647405,-4.78174,2.452504,-1.992674,-0.269799,3.605791,4.480914,2.457878,-2.789198,-0.199553,2.54382,205.68
4663,-0.956676,0.436124,3.852003,-3.386998,-2.793869,4.009349,2.690317,3.062335,-0.380808,-4.120575,-4.57153,-4.931218,0.661856,-0.788759,4.047672,-4.072348,3.576985,4.277859,3.792441,-0.608382,-3.992257,-1.785913,-2.029204,3.614161,2.805359,-2.423201,-4.897407,-1.443243,462.77
4664,3.54017,0.64147,2.617417,-3.83051,4.936265,-1.91941,-1.558752,0.981872,-0.866125,4.582333,2.66547,3.291463,-3.897026,-4.250186,0.348272,2.981235,0.75118,-4.27567,3.076267,-0.739198,-3.299397,-3.931538,0.584295,-0.118909,-3.320198,-2.273437,-3.106104,2.869936,301.3
4665,4.153488,-4.868134,-3.387409,0.341731,3.671191,-0.105657,0.298648,-1.207555,0.956195,0.6499,1.537113,1.334098,2.781863,-0.822282,4.381686,-0.536989,-4.355241,-3.204953,3.867717,0.985685,1.70434,0.921927,-0.494085,-1.927843,-3.360531,0.33188,-2.288875,4.197235,115.43
4666,-3.573639,-0.678964,2.082768,-3.419608,-0.478026,1.019408,-2.511573,0.441643,-3.058081,3.477645,2.11312,-2.150717,4.569733,-3.089974,0.710976,-0.620528,2.4232,-4.516413,0.062144,-2.356667,-2.195422,-1.144444,1.849563,3.313587,-3.639429,1.99301,0.273796,-4.201115,144.53
4667,1.728656,3.741208,0.259532,0.608777,-0.684144,-2.411801,-2.353531,-0.52847,1.889669,4.630812,0.338726,-1.266743,2.982468,3.584145,-2.499732,-0.113968,-2.217116,-1.029195,2.954412,-0.309435,-2.03281,3.834545,-4.28252,-3.074273,3.460975,2.785132,-4.271436,1.934613,205.3
4668,-2.452656,3.770749,0.412652,-2.927505,0.43977,2.718626,-3.161909,-0.324257,0.438146,1.489509,3.321369,2.426925,3.997429,2.930315,-4.571636,-1.857984,4.597092,2.498984,4.068361,-3.780026,-2.294975,-1.59077,1.739807,-3.113006,3.928243,-3.304801,-4.397903,-3.582609,45.96
4669,4.810457,-4.970748,1.280855,-1.362647,-1.219555,-3.199749,4.488012,3.284474,2.599852,3.427739,-3.97172,1.52673,-2.841689,-2.806042,4.202858,-3.060537,-0.214031,-1.28416,1.289033,-4.217581,-0.72886,3.266213,-2.148955,1.257546,2.464882,3.640505,1.752343,4.346842,18.77
4670,-3.561661,-4.221244,-1.125875,3.583922,-2.757502,0.539906,2.073052,2.757729,-0.600099,2.954785,-0.80326,-2.491226,1.337794,-3.388322,2.207914,2.466046,-4.787557,-2.701516,-1.992386,1.626804,-3.845652,2.804814,-3.000156,3.725804,4.917118,2.944773,-4.371386,2.201589,331.65
4671,-0.925499,2.15675,2.300788,-4.192344,2.346032,-1.473445,3.706455,-1.205498,0.944539,3.603635,3.051093,0.059804,-4.953277,3.034699,4.085892,-0.997932,3.194485,4.132491,4.921299,-1.026657,-2.490865,3.572344,0.675218,-0.418993,1.418572,2.355054,2.436833,4.429266,400.69
4672,3.984902,-0.102092,-0.923975,-4.675963,-0.324619,-0.987419,4.031562,-0.18504,-0.086016,1.557382,0.30874,2.919865,0.952625,0.255275,0.917894,0.566544,3.120735,-2.633101,-2.814363,2.253149,-3.939076,3.830337,3.998818,2.972718,2.916795,4.325596,-1.248476,-2.038703,190.78
4673,4.270454,3.841411,3.131842,0.995092,-0.686967,0.105804,-0.853886,-3.528296,-4.563118,-3.51222,1.210464,4.151084,0.152379,0.774872,0.323159,-1.290213,-3.593098,-0.823372,-4.89957,-3.591744,1.805116,-4.527436,3.537794,2.304613,3.146214,3.794681,-4.289768,0.972352,21.49
4674,2.813027,-1.098797,3.066986,-3.565962,-2.236061,3.17009,3.012861,-0.844002,3.745362,4.82866,3.333176,0.218293,-1.867505,1.443812,-4.620787,0.282766,2.826499,3.264448,4.876231,2.438265,-0.365839,-1.228926,-2.196425,-2.356014,-1.345385,2.471799,2.209311,-2.834781,430.59
4675,0.638416,-1.348876,-1.875543,-1.030828,2.328729,2.071523,-1.439114,1.569882,4.452579,2.517376,0.699381,0.260148,-3.335624,-1.882397,-4.915456,0.251584,-2.083982,1.235604,-3.31635,-3.91003,-4.572566,3.148424,-2.946451,4.610808,0.856662,2.182029,4.153366,-0.897781,276.31
4676,-1.939791,1.955577,3.579631,-0.880065,0.107494,0.210546,2.006806,2.928589,4.054887,4.863263,-4.459889,3.399328,4.332702,-0.587275,-3.927272,2.427783,3.353563,3.51615,-2.602894,-1.088385,1.020242,-1.051348,-3.565843,0.401825,-3.562958,0.953225,0.753697,-2.858525,84.87
4677,-3.604919,-4.288749,-2.714682,-1.632145,-2.344771,4.132836,0.820326,1.103083,-0.842285,4.313891,4.004524,0.287321,-4.880734,-4.436472,-1.525083,3.904504,0.074135,-4.335236,-2.752997,0.335992,-2.388576,3.224419,3.054537,-2.920262,-4.829633,-2.61953,1.691076,-1.162467,356.51
4678,0.130672,4.414487,1.201207,4.300068,-3.388518,-4.108551,0.066864,-3.197763,2.85725,-0.888784,0.133996,1.650514,-4.337416,-0.830012,-4.114812,-4.597927,-2.580566,0.010302,-3.477147,-2.451486,0.107998,4.01544,1.292203,-3.487947,0.9923,-0.145349,1.789746,2.569115,138.37
4679,-2.725003,-3.887869,-2.774855,3.186111,-2.480803,3.295892,2.214391,0.983068,4.453711,2.092043,4.474823,-4.689013,-3.739002,0.41289,0.194984,-2.620959,3.923466,2.643294,0.655073,4.106288,0.762125,3.651572,-1.161036,2.63172,-3.599292,1.943551,-1.247109,2.599,463.16
4680,-2.861629,-0.284576,-4.217357,-1.416492,2.169963,4.757851,1.297401,2.299926,-2.224085,4.616461,4.389766,-0.084854,-0.046159,-3.208168,-3.132443,3.20286,1.542371,-2.187643,-4.675314,3.376129,-2.615209,-0.029125,2.940101,-2.827966,4.199375,-2.999654,0.877028,-3.434465,449.36
4681,-0.718167,-1.894188,-3.657458,-4.592638,-0.360497,-3.437624,-0.726347,1.883666,2.213398,4.133766,-2.86001,-1.252502,-3.287221,2.547232,-0.696439,-2.607241,-3.068579,-3.252656,0.572609,4.04254,4.159307,1.873426,-3.388451,1.867987,-1.922752,-0.218279,3.100865,1.631533,395.7
4682,-3.331235,2.792424,4.748639,4.015296,2.291869,-3.810495,-3.257767,4.654845,-2.371477,-2.134273,-3.72453,0.160032,3.865652,2.05067,0.48112,0.416138,0.918216,-2.854211,-4.819572,-4.303851,2.911986,0.915744,1.456507,1.816075,1.995143,2.515216,4.589842,-3.814491,110.29
4683,3.127677,-1.024476,-0.914074,-2.046529,-1.092728,-4.052937,2.339298,0.948613,2.594011,1.959656,1.485328,3.640701,-1.216226,-4.886253,1.144753,2.601917,-2.609521,-0.243924,-0.080799,0.605383,0.316577,-0.598033,0.013642,0.702324,-4.613895,-4.163282,-2.270599,2.363343,124.75
4684,4.770354,-0.334427,1.214675,2.405595,-0.567903,1.350095,0.338385,0.378135,-1.160823,2.19313,3.084113,-2.976263,0.082925,1.486937,3.37307,2.096186,-3.46657,3.185072,-1.396926,1.463288,-3.439461,-3.144593,-4.7845,-3.625752,0.027338,2.834178,-2.936263,-1.872673,147.76
4685,3.482889,-0.137456,0.813853,1.816708,0.753765,-2.583891,-3.968057,1.299045,-1.990843,-1.255999,-0.96284,3.518156,2.249565,0.036398,-0.239579,4.97637,-0.584433,0.889313,-4.177616,-0.910722,4.291032,0.431712,-4.955969,-4.886109,3.481829,1.775382,-0.717569,-4.851166,120.57
4686,4.686615,-4.82575,0.780632,-4.23365,-4.250456,-0.662104,4.481321,3.688458,-1.983437,0.706819,-4.681411,1.158612,0.078775,-3.493013,3.760533,4.376413,-3.850522,-0.377525,-0.781239,4.896254,2.59252,-2.282311,-4.754449,1.845484,-0.095854,-3.339777,2.740412,-3.273734,235.26
4687,0.16671,-4.369493,1.068452,0.857397,3.345272,-0.416986,4.530225,-4.766021,4.51375,4.09929,2.707999,-2.97564,-0.475114,-4.162333,-2.291851,4.45277,2.340131,-2.237767,2.077011,3.039167,-4.515436,-1.69965,2.949826,2.506808,4.789096,-1.777253,0.188604,-0.129505,37.68
4688,-4.72477,-4.266023,-3.16873,0.770305,1.638753,-4.364281,1.284089,-4.846056,-3.344939,-2.549133,-4.231612,1.357314,4.077187,1.167182,1.235807,1.115397,-2.890967,1.823175,1.625263,0.823947,1.957305,2.056747,-3.027814,-2.228577,-3.574099,-1.972124,4.365447,3.013889,19.93
4689,3.568394,3.561496,-2.105297,2.188565,1.862079,4.677809,-2.004112,-3.354556,-2.4706,-1.320968,-2.57606,0.721294,4.804901,4.939775,3.988444,4.65696,-1.481276,3.315675,2.234842,1.48766,4.979718,-0.088105,-4.792359,-1.974591,-0.297886,-4.178801,-2.078219,1.358325,420.24
4690,-0.418018,0.764413,0.476066,4.026091,-0.065483,1.755593,-2.281178,-0.365957,0.695406,1.47881,-0.971308,-3.214715,3.388218,4.296892,-2.201771,-2.222673,-3.611221,-0.49712,4.65229,4.038469,-4.413302,1.755291,2.889547,0.411418,2.566514,-3.349417,0.478941,-2.810128,30.3
4691,2.857072,4.240927,-3.557033,2.058243,-4.895391,-3.250197,3.991275,-1.284148,-4.509754,-1.586708,4.747157,-3.585451,2.464796,-3.154073,1.081265,-3.843783,-2.928441,-2.07364,-1.542991,0.592892,4.656496,2.212427,-2.627093,-0.78516,-2.029205,-0.028282,3.221473,2.842077,0.84
4692,3.764632,1.414328,2.668287,1.397738,4.710488,-2.789132,2.589928,-3.785659,2.039506,-3.243862,-1.108241,4.847372,-4.76165,-1.818494,3.691046,2.164345,1.893119,2.327108,-0.435526,-0.224169,-1.439917,0.250655,2.594429,-2.98339,-3.217288,0.559259,-4.460474,-4.496901,205.98
4693,-3.929553,-2.471901,4.656999,4.523344,-3.898952,0.159339,-1.077986,-2.774708,4.457588,-0.8543,1.015506,-3.425356,4.865053,-1.711543,-1.423045,3.590244,2.205835,4.905094,0.344085,3.7902,-2.070118,-1.970009,3.497014,-4.734762,2.300095,0.800738,-2.533301,0.397198,381.35
4694,-2.807363,2.727634,-3.972067,2.887807,0.934586,-2.729323,3.980997,-3.417922,3.216211,-3.568521,2.709893,1.595797,-2.186661,-4.600808,-4.697323,-1.2766,4.341756,-3.459679,-4.997466,1.168772,-4.650288,0.930311,0.531645,-4.122169,2.450851,-3.865824,-3.10369,1.162926,217.03
4695,-0.169462,1.938671,-4.634573,1.255196,-1.221022,-1.509998,0.046518,0.37239,-4.684093,-2.881432,1.225372,4.594452,3.431994,0.2013,-4.026517,-4.828248,0.935705,-0.379406,0.733476,-0.884501,-4.120665,1.722626,2.010846,3.435152,3.549211,0.884504,0.702534,4.577083,109.03
4696,1.959279,-2.761622,-0.686515,4.476366,-4.184937,4.982692,-4.620711,0.096803,2.718105,4.883731,-2.356958,2.071625,-0.220781,2.415654,-3.251861,-1.803772,-1.393055,3.616754,-1.581324,2.282115,-3.746637,2.981521,1.354565,-1.126331,-1.925358,4.069127,-1.99156,2.792488,80.06
4697,0.166946,1.412836,-4.038179,-1.070731,-0.022703,0.917836,0.401906,-1.169644,4.657265,0.434941,-3.025515,-3.708086,0.911118,-3.945315,2.019748,1.783842,1.271164,-2.009184,-1.684554,1.973309,1.607297,2.675423,4.584157,2.617302,4.599716,2.732402,3.010299,4.304656,422.93
4698,-4.844798,1.459433,-0.934754,-0.296345,3.632447,1.919378,3.759625,2.323065,4.033166,4.157355,3.144461,0.123021,0.783996,3.413146,3.677094,0.730187,1.543424,2.520257,4.569443,-0.14818,4.465887,-3.69679,3.799629,-2.888921,0.980888,-4.797617,4.28729,-0.363347,379.78
4699,-3.150264,-1.359681,0.415939,-3.117734,-2.440773,-0.922584,-3.866829,-4.044734,-0.536036,-4.060337,0.262905,-2.936765,-4.823828,-1.627816,4.160273,-0.136816,-4.40824,-1.129001,-3.114177,1.168072,4.981393,4.60501,3.632981,2.646205,-4.718468,4.411403,2.928417,-4.233507,6.14
4700,-4.993897,-1.709488,-4.23256,3.069658,0.940785,-0.127764,-0.416042,3.390443,2.076324,0.822252,-2.954347,-0.192055,-2.473154,-0.179402,0.768014,-0.498805,2.266852,-3.296778,0.505805,-1.262816,0.111418,-3.438227,-0.196843,0.434104,-1.906347,-3.663334,-0.777634,3.718538,256.27
4701,2.904648,-2.025117,-4.030692,3.463103,2.105038,-2.288111,3.37888,4.96892,-1.422176,0.553587,-0.021679,0.047767,4.939488,1.11719,3.453705,2.474617,2.415761,1.685054,2.910942,4.649229,4.80954,1.943871,2.921223,0.026195,-3.937977,3.586524,1.031157,1.107515,403.51
4702,1.966351,-0.596598,-0.563806,2.611449,0.84112,0.889953,-3.333395,-4.002099,4.607153,-3.379691,-1.231972,-0.479895,-1.641489,-0.695788,-3.046717,-2.632551,3.583828,-3.331723,2.12578,2.547066,3.016963,4.554322,-0.941886,0.848998,0.635752,1.755513,-2.030085,-3.708794,129.56
4703,0.241731,-2.298954,0.070455,-4.163032,-4.070644,0.576293,0.461518,1.491316,2.301587,-4.465557,-2.005643,1.981181,0.480377,-1.233596,-1.081192,2.553818,3.497431,2.520057,-4.085034,-4.669569,-4.951709,-3.568876,-1.023681,4.63009,2.316578,-3.166956,-4.2231,4.695027,340.36
4704,-2.747094,3.942816,1.982472,3.51671,4.887888,4.94116,1.727081,-1.415885,3.875025,-2.794977,-0.97249,0.402793,1.117038,-2.950697,4.366911,2.120605,-4.245578,2.579487,4.947996,-1.364097,-0.904124,1.27221,3.289619,2.46463,-0.300832,4.381082,1.941459,4.563506,31.51
4705,-3.741764,0.895752,-1.739768,0.201167,0.262284,-3.543576,-4.895699,-3.339475,0.511114,1.220909,2.805822,-2.077051,3.919512,-0.164957,1.526056,2.845624,-2.651088,-4.330468,1.055422,1.527981,-3.466981,-4.304709,3.962664,-4.094017,2.781605,2.268248,-1.993915,4.29553,335.03
4706,1.094539,2.323087,-4.024478,1.799284,1.018072,1.247602,-2.863668,4.342613,3.369057,-4.607572,4.423724,-0.313013,2.692577,2.999349,3.398478,0.909075,-4.936544,3.698657,2.783888,-0.621044,1.63915,2.25486,3.097888,4.110337,1.828065,-1.579657,4.015468,2.15078,172.96
4707,-0.048851,3.504005,-3.829739,0.689355,1.713068,-0.364206,3.42192,1.899433,-4.272541,-4.686113,-2.117379,0.025116,-3.221795,-3.368383,1.108149,-4.840342,2.563902,-0.971873,-2.029591,-1.799398,-2.481334,3.021787,4.829861,-3.957273,4.605396,1.92723,4.882672,-2.45737,470.22
4708,3.527306,0.820021,3.368972,3.377213,4.986102,-3.363393,-1.039247,-4.250759,-3.89275,4.117191,2.739703,4.752157,4.052296,-0.84468,-2.635079,-1.409092,1.807786,-1.184238,-0.172515,-4.117201,4.750262,1.170655,-4.800273,-0.48264,1.31992,0.817413,1.263277,3.448364,356.44
4709,-4.511664,0.336853,4.363669,0.474193,-2.118107,0.791458,-2.54197,0.894823,-2.390162,-0.330632,2.584435,1.486279,-1.111016,3.427552,4.650194,3.292964,1.808056,0.36229,-3.933353,4.212628,-4.97753,2.522276,-0.664041,-4.853272,4.703296,0.979585,1.347715,-0.426589,435.55
4710,1.314215,-4.858365,-1.795259,-1.566723,4.267173,-2.902919,-3.926013,0.759167,-1.120841,-4.206062,4.877727,3.067727,-3.518626,-0.762709,2.989928,-3.256838,2.156806,0.087448,0.365631,-4.702635,2.677807,-1.717742,1.858604,2.917954,-1.549127,-3.543733,0.382941,4.509552,84.74
4711,4.663654,1.42243,-4.59066,2.631903,-4.773297,-4.462998,3.965554,-2.866756,-3.901397,1.27042,-1.595084,3.914501,4.161648,-2.731782,0.337467,1.898725,-0.980088,-2.709472,-2.965231,0.772654,1.907914,1.676061,-2.677363,4.054758,-2.429811,-4.421912,-1.894887,-3.356185,471.7
4712,-4.944364,-0.071434,3.139757,1.746453,-0.043694,2.194709,-3.015893,-2.258481,-1.105876,-4.371191,3.467489,1.584317,2.355201,-2.048779,-4.035479,2.236411,2.981822,-2.695611,4.514049,1.99916,0.532776,2.54178,-3.120844,-3.55966,-1.601549,-2.659477,4.015911,-1.186795,98.06
4713,0.254091,-2.123472,0.65728,0.854501,2.883107,-1.175697,-0.781195,-2.205572,-0.590029,1.922371,-2.683735,2.355954,2.839714,-4.24897,0.903497,-2.309343,0.326673,2.499229,4.3645,-4.826864,0.298638,-4.610683,-1.883193,-2.615732,-3.577726,-3.837842,-1.876659,2.547189,34.48
4714,-1.789341,-4.877273,2.589535,-2.03641,-1.944058,-0.120745,-0.563121,-1.325186,-1.48064,-0.736847,4.428884,-3.197406,-3.120768,2.453226,-0.617112,4.010707,-4.220574,1.303751,-1.825168,3.305457,-1.384837,-4.723002,-3.5891,4.763902,3.676331,0.382675,-2.768537,4.502338,323.0
4715,-4.724543,2.898045,-0.818451,-0.742177,4.163276,-3.565662,-0.064968,2.490356,-0.793781,1.552412,1.540757,-4.361265,1.836138,2.561337,-0.662717,-4.787268,-3.218937,-1.541825,4.216586,-1.593727,-1.455151,-1.642204,-4.703355,-2.18389,-3.963467,4.634554,4.451343,-2.935751,194.84
4716,-2.171934,-0.567286,-4.037435,3.496037,3.221111,2.250412,3.018965,3.72746,0.292033,4.764274,1.070444,2.249257,-0.84076,4.002314,3.137197,-0.9733,-0.742526,0.792861,-0.828311,2.463944,2.211803,-4.806952,4.756649,-1.710862,-1.449629,-2.733694,1.880244,-0.803947,26.17
4717,1.247876,3.551294,-0.730002,4.580539,1.594024,-4.368313,-1.536445,3.047737,1.598341,2.211503,-3.020082,3.038151,2.250687,-4.720897,4.393077,-4.363164,2.914093,2.231033,3.056465,4.604779,3.617163,4.425621,-4.482328,4.445951,1.538392,-3.786693,2.595549,-3.949911,43.08
4718,-1.352563,4.808747,3.24843,-3.095535,-0.095026,-4.675558,1.646098,2.197601,-1.68502,3.437647,-3.737389,0.174346,-0.30058,-3.410792,2.552185,-2.222146,-3.893885,-0.145864,0.372865,-1.340304,4.228456,-3.307781,-0.231879,1.636919,4.481396,-4.824317,-2.352339,2.997134,388.7
4719,2.447935,-2.171263,-3.526988,-3.22325,1.312034,-1.013169,1.438051,-0.909521,-3.936565,-0.298464,-0.258357,-0.727736,-0.680492,0.048389,2.31838,-2.331592,2.536399,-0.146095,-0.580428,-2.232844,1.260366,-1.917382,-4.108223,1.559631,1.760688,4.457459,-2.331976,-2.289127,363.68
4720,-4.087862,-4.830095,3.980794,1.727247,-4.994078,-4.005841,-1.2193,1.819131,-1.939727,-0.336171,-3.231639,0.858567,-1.987003,2.880212,-1.856634,-3.313451,3.959309,-0.433416,0.983133,-0.843319,2.281895,0.694044,-4.289912,-4.638046,-4.802822,1.771331,-4.598232,1.354023,167.14
4721,-0.503398,4.782633,-1.966789,-0.329232,0.63812,-2.692677,-2.541221,-4.586529,-0.897759,-3.189877,-1.202566,1.43281,-1.239006,2.082415,-4.926477,1.303943,0.142597,1.83219,3.772211,4.820488,-0.418494,-2.720023,3.583695,4.454929,-1.000156,0.391984,1.161457,2.39281,24.14
4722,3.316009,2.893327,-0.572388,3.530082,-1.823061,3.907382,1.300404,-0.594897,-1.563418,-1.572291,-0.931769,2.58931,2.971215,-0.905014,3.711284,-1.356349,0.661985,-1.036363,-0.189443,-3.524826,-0.194378,1.20075,3.670606,3.017245,-2.547754,3.48502,4.179211,-1.759875,31.61
4723,-3.135605,-3.08715,-3.965047,-0.107098,-1.295495,3.874162,4.74102,0.74595,-3.382344,3.008375,0.041993,1.654477,-2.40445,3.016827,0.511641,4.142677,1.175963,-3.274797,2.101107,-2.227363,-3.358013,-0.053556,2.94292,-4.921253,1.760634,-4.424704,4.69969,2.537368,72.76
4724,-2.969942,-3.934323,-3.002374,1.024348,1.303891,0.957296,2.951507,3.87509,3.535333,0.608517,4.740825,-2.52076,1.100923,-2.256288,2.239449,3.607658,3.560591,2.77317,-3.290546,-2.941124,-4.60776,4.652494,-1.880839,1.788245,4.339056,-2.583333,-0.002461,-0.124915,65.68
4725,0.235536,3.325124,-1.965903,1.804081,-0.637117,3.801116,-3.325579,-0.034146,0.071326,-2.451149,3.628872,-1.299869,-0.902763,0.648454,-4.688497,4.409107,-3.772993,3.735983,3.293289,1.715707,2.04141,2.718101,-1.50138,-4.484751,-0.373168,-1.538606,-0.74753,-1.860528,16.61
4726,-3.863571,-0.878565,-2.533234,-4.973706,-3.362918,-4.164352,-1.584691,-0.547532,1.895736,-4.128636,-4.416183,-2.842493,4.502776,0.7996,4.235598,-1.755801,-0.321169,0.490903,3.501256,4.470126,1.666012,-4.387984,-1.421654,-2.810919,3.305561,-2.876652,0.536817,4.933753,202.02
4727,1.54711,-2.210961,-4.846344,4.979517,4.389446,-3.01095,0.908955,-1.537796,4.587489,4.51238,-2.669887,-4.508355,-1.779965,3.973171,-1.579457,-4.937294,0.780526,-0.501225,-3.204981,-2.98649,2.205753,4.922508,0.419022,3.762571,3.833828,0.20247,-0.845614,-0.089836,320.07
4728,1.967937,-4.636181,-2.695691,-2.765185,2.838639,-0.574388,0.138733,0.288058,-2.926135,-1.338805,-2.335568,-1.858225,-2.21801,-4.839222,-2.55026,2.782254,-0.349459,-3.602319,0.093391,-4.43192,-3.025396,-0.851777,1.150689,-4.240854,-4.952194,-3.112503,1.436571,4.924519,12.36
4729,0.307837,-2.540833,3.789054,0.302181,-4.42955,-1.036285,4.124864,4.045925,1.63424,-3.673982,-4.604079,0.557416,-3.628258,-4.909814,-3.536293,0.216902,4.445387,-2.4488,2.133595,-0.632764,-0.070752,-2.559308,-4.06807,0.996104,4.034192,4.712105,-2.565603,-2.806538,225.41
4730,4.488714,-1.085647,4.09738,0.39361,-0.930537,-4.935753,-4.503955,-4.394772,0.783954,-0.341161,1.904071,-1.378166,3.767352,-0.600484,-4.517648,3.934578,4.574935,-1.900075,-0.212205,-1.182369,-0.93937,-3.62729,-3.023898,-2.921017,3.950784,4.974631,-2.237918,4.243578,187.12
4731,-4.797631,-4.336345,3.57124,2.551469,-1.11298,4.394406,-1.834216,-2.803935,-2.145417,2.175932,2.049992,-1.686416,-4.158017,-0.67121,3.132186,-3.624081,0.843016,-3.809464,3.860808,-3.702428,1.20441,1.027484,-2.954061,3.16533,0.835105,3.94289,2.955336,-2.074931,328.66
4732,-4.483964,0.001074,3.400896,0.936343,-1.359383,1.403197,4.808269,-2.013342,2.984479,-3.766419,1.851199,-4.548498,2.460185,-4.291729,-0.908971,0.404091,2.645059,3.379294,-0.606856,3.790956,-1.748892,-3.553455,-4.101884,0.062397,4.83732,-1.059459,-1.811415,2.745456,399.7
