Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
828,-2.394072,2.848268,4.006731,3.901577,2.684211,0.933541,-3.638103,4.004522,-3.014793,-2.126431,-3.640919,-1.472581,0.795343,1.407522,-4.73473,1.570323,-4.282904,-4.193386,-1.760239,2.442269,-0.700838,3.640212,1.463735,-4.76243,1.804357,-2.446118,3.490313,-3.085916,325.8
829,4.532139,1.918683,4.328225,-0.855337,1.818633,1.719907,-1.62307,-2.900826,3.366882,-3.663646,0.102871,-4.058529,2.152929,0.962901,4.282954,-4.620102,-3.743371,-3.70308,4.553279,4.797937,-3.799991,3.236031,2.356562,3.042379,4.687267,2.620075,1.727263,-1.017941,123.54
830,-1.853155,-0.858321,-3.683725,-2.103469,0.499868,-2.17958,-3.807997,1.041654,1.113626,3.164614,-1.515489,4.594032,-2.78228,-0.546108,-4.343832,-4.586549,-0.639418,1.904576,-1.457322,3.434648,0.880892,-3.773329,1.858074,-1.288474,-0.470429,-4.417668,1.572025,-2.853849,167.05
831,-4.478203,-4.329249,3.868903,1.822314,-4.50939,4.237581,-0.128724,0.507839,-0.993845,-4.514024,-2.560767,-0.536108,-0.765667,-3.263231,-4.834925,-1.210141,-2.659417,-0.725591,0.964572,-0.756312,0.712928,-4.828399,4.452136,-4.655386,1.04798,-2.689279,-3.052861,-4.807013,254.01
832,-4.410415,-4.384444,3.328141,3.691127,1.536622,3.17315,2.39174,-4.513737,-0.376688,-4.817183,-4.760485,-0.631788,-3.01061,-1.094943,0.834115,4.196275,2.568132,2.803923,3.21755,1.798065,0.111918,0.739731,2.517772,-3.721873,-0.261276,-1.26826,4.996625,-2.103201,467.93
833,1.793715,-2.066522,-1.312815,-4.191328,-2.626558,0.958581,-3.764761,2.092622,3.881084,4.470538,4.847356,-1.524682,-0.927615,-4.252631,4.758157,3.624629,-4.313124,-4.80694,-3.453323,4.135774,4.488266,0.489156,1.917267,-3.80619,2.848879,-4.125098,-4.943531,-2.624137,45.02
834,2.924181,0.306738,-0.015256,4.699925,-0.320529,-0.26437,-3.766134,4.26714,-0.631571,0.253146,0.594745,-3.063321,3.780409,0.158021,0.832553,3.848607,-3.089213,-4.057609,4.059018,-0.42781,3.114296,-2.43699,2.201954,0.158293,-4.193989,-0.979948,-0.742689,-3.079318,139.01
835,2.095098,3.142918,-0.183459,-1.151969,4.794557,1.454398,3.962539,-0.578117,-3.124342,4.330771,-1.11036,-0.957311,-4.225771,4.070822,2.698521,-2.836487,-4.590041,-2.953143,0.109146,-3.270464,-0.066299,4.424074,4.332123,-1.187268,-4.363856,2.811322,-3.257829,3.041515,247.7
836,-1.222452,2.129855,3.919803,-1.887789,-2.726538,2.767354,-4.557482,-3.658553,-4.65185,-0.356846,-1.038173,-0.475219,-0.031724,0.387789,-2.303945,2.086708,-4.595849,2.519553,2.407392,1.608119,1.184295,-4.767258,-1.868189,-2.241927,-2.242462,4.369045,-2.014512,2.712507,124.82
837,1.598956,0.842776,-2.024662,-0.715009,-1.448424,2.582702,-2.684902,-3.85856,-3.71336,0.001634,1.290046,2.185539,2.573786,-4.141406,4.387405,-1.614141,-0.835616,4.812674,1.450434,3.955367,0.818897,0.309402,0.96333,1.185801,-4.994704,-2.47455,3.110505,-4.11485,268.41
838,2.346487,0.972927,-4.228306,0.516004,-1.425039,-4.519169,-1.652803,-4.225384,4.008338,-2.283979,-0.453935,3.56785,4.072381,4.789893,2.230387,2.545475,-1.480232,-3.148625,-3.956303,4.4277,3.523734,-2.12969,3.249428,-3.273141,1.111561,4.786438,1.772897,-2.556925,183.31
839,-1.764403,-4.394349,-3.154782,1.654264,-3.316164,-2.385442,-0.390345,1.389339,-4.130499,-4.936011,-0.917772,-3.601297,-3.013282,1.379626,1.852076,4.111145,0.838678,-2.414807,0.130298,-0.521305,-0.281847,4.201887,1.847191,0.28041,2.940023,3.861116,-4.449011,-1.749811,189.59
840,-3.747403,3.303723,-3.163138,4.496667,-3.742975,-0.829768,-0.343284,-4.789354,-4.491502,-2.043739,0.680284,4.607212,2.954884,-3.875226,-1.404226,2.464742,4.80379,-1.942226,-0.554628,3.029172,2.502984,4.938556,-3.480277,-0.069447,3.094373,-1.266892,2.645016,2.809607,82.05
841,3.50242,2.469184,1.205426,1.397148,0.97353,-4.251899,-0.368099,2.934903,2.814871,3.649989,-2.826933,-3.650108,-2.938539,-4.121629,-0.635924,4.560752,-2.694161,2.30865,4.666906,-1.910597,-0.04579,-0.609727,3.84988,-4.223367,-2.63381,-2.214541,1.248988,-2.595322,59.29
842,-0.589121,-1.071896,3.589448,-2.937365,-1.806683,0.510751,-2.547198,-1.102674,-2.370576,3.058527,-2.624206,4.198479,3.015359,-3.209817,-3.70364,4.636303,0.638786,-4.97045,1.229372,4.809674,-3.988012,2.387634,-4.878994,0.898253,-3.977455,3.208729,0.751925,2.90079,250.22
843,2.580242,2.170097,-4.467156,3.951286,0.751242,-3.63472,1.979228,0.955791,2.799982,-2.238804,0.063317,-1.940168,-0.728069,0.693829,-4.482566,-0.998633,-3.44032,4.188677,3.875687,-3.600733,4.89657,-2.146903,4.431475,4.025293,3.728902,1.423268,-1.631258,-1.818021,466.65
844,1.647146,1.051756,4.753382,-3.66072,-2.803657,4.387997,-0.559771,4.770301,2.714135,0.948329,-3.143413,-0.277808,0.357555,0.498776,0.129848,2.163656,2.382109,1.389209,-4.526755,-4.454505,4.785789,0.472875,2.43082,3.730343,-0.374474,-4.256103,3.215261,2.242882,96.59
845,3.648996,1.015211,3.287296,-3.850526,0.988892,1.04143,2.308462,3.08493,1.605756,-0.429158,-0.210216,4.160921,-2.906075,2.618854,-0.077701,2.095952,0.381504,-4.543177,-1.736462,-1.604928,-1.168906,-4.36897,-3.271571,0.209008,-2.705195,3.660369,-0.210305,2.976215,109.3
846,-0.445271,4.914091,4.263603,4.159696,-4.267299,4.197941,3.838919,4.378358,-2.005732,-0.999473,4.854284,1.029184,-0.781963,0.833541,3.020337,-2.550917,-3.306145,-3.894291,1.02111,-0.050878,-0.464904,3.64122,2.685809,-1.876971,-4.108765,-3.43377,-3.420208,-1.974657,98.71
847,0.016224,1.657196,-4.618741,1.310316,4.455173,-0.194952,3.211219,4.35739,2.606283,4.872606,-3.864429,-4.051597,-1.386681,-1.518619,-1.030116,2.16537,-0.60299,-4.654432,0.835241,-0.821295,4.599365,-3.950055,-4.753905,1.807273,0.417678,1.842246,-4.62053,-0.481911,439.37
848,0.51923,-4.240805,-2.535112,3.116579,0.944187,-0.001189,-4.734398,4.875135,2.684249,-0.748999,-2.335513,-3.915314,-4.103991,4.179487,2.549626,2.093486,4.143344,-4.724873,4.907624,-2.659479,-2.764969,-1.759813,-2.346391,2.872851,-2.665422,1.625413,3.97075,-0.978086,235.56
849,1.74047,2.730263,-0.109217,1.707787,1.644177,1.931925,-3.117178,0.98054,2.826749,4.045777,2.356731,1.550854,-2.587454,-3.942066,-0.245106,3.498886,4.830605,3.979038,-2.289933,3.699716,-3.913839,-4.800662,-0.800966,-3.910893,-3.265533,1.279614,-0.658774,-0.5042,426.44
850,-1.893006,-0.500098,-0.919783,-1.167271,3.27678,4.146089,4.266455,0.348943,2.598379,-2.512615,0.363605,0.64881,-3.121992,-1.866712,-1.243249,-1.726077,2.072758,-3.733658,-0.288488,-0.708173,-0.575857,4.644522,2.812708,3.96927,4.831934,4.429468,3.446258,-1.606061,194.17
851,0.779931,-2.882772,0.134472,-4.878225,-2.871376,0.982462,-1.071912,-3.895271,0.069608,4.790135,4.266518,-1.277217,-3.153801,-3.757273,-1.483503,-0.258235,-2.559048,-3.304999,4.005099,2.215352,4.595182,-0.386842,-2.408566,4.776833,-4.662701,3.7747,4.006158,-2.33611,168.82
852,-0.018899,2.757821,2.876029,-2.772225,-4.918962,-4.11361,-2.040323,3.548398,2.473026,-4.513821,2.493362,0.37277,1.121829,1.605601,-3.81076,-3.949213,4.777039,-0.765946,-3.361662,4.712354,3.678184,-2.293935,3.455279,3.412417,-1.805874,1.587522,-0.730641,-2.488803,400.24
853,4.449884,3.945158,2.228707,-1.565397,1.550647,4.076408,-1.980232,2.594713,-1.161787,-2.275955,-1.8312,0.554816,-4.56231,4.430878,-4.705831,-4.647841,4.586209,4.009675,1.363108,3.10423,-0.673368,-1.914505,-4.216003,3.161603,-1.312422,2.515762,-1.910835,-1.612537,490.61
854,-0.731739,2.61422,0.808816,-2.748627,4.849758,1.636181,-0.011741,-0.82553,1.13105,4.836418,4.794499,-0.628098,-0.271411,-1.752761,4.047353,-3.846036,-2.647455,2.521912,-2.093253,-0.169409,2.652867,4.082634,1.217464,2.169727,1.149055,-0.803259,-0.138324,-2.928232,84.68
855,-2.703856,-2.737262,-1.898995,3.404623,-3.303309,-4.509383,-0.213808,-4.096123,-3.956501,-3.336592,-2.042368,0.930177,1.345571,-2.618061,4.044052,-2.414003,3.942545,-3.507646,-3.320998,1.346758,1.530996,0.84814,2.295636,4.832992,4.54867,2.020242,-2.487382,3.362446,34.89
856,2.600174,0.658025,-3.83209,-4.90482,4.166394,3.255225,-2.001773,4.561123,-1.135887,-3.601858,3.607206,3.638225,0.620639,-4.952171,1.548573,3.166165,2.899344,1.133389,-2.250553,-4.910188,-0.600684,0.130271,-0.034703,-3.706718,-3.990687,-0.272373,-1.043578,-4.780891,328.48
857,0.593396,-4.258049,0.784607,-1.456294,2.730797,2.198927,-3.665086,3.156144,-1.808692,-1.5255,1.445351,0.723207,2.073431,-0.327159,-2.811861,-1.693227,-2.893356,-3.808658,-1.785914,-3.097947,-1.286011,-0.549737,4.71743,-0.117538,-4.164511,1.096549,0.145865,-3.269584,414.91
858,0.826232,-3.656321,-4.636544,-3.430779,1.53501,4.356225,3.703318,-4.016336,3.624145,4.862271,-4.098573,3.974446,-4.896628,-3.482698,-2.393291,-1.470208,0.191555,-3.184559,2.624538,-4.65469,-3.511268,1.595917,2.271267,-4.203307,-2.563631,2.671401,-2.636441,-3.32307,57.76
859,2.222801,4.205299,-4.425774,-3.34393,3.655635,-0.225936,-4.958493,3.901025,-2.283159,-1.971692,2.123328,-3.291953,4.016888,2.473499,-3.731191,0.201793,-2.004428,3.580696,3.807185,-1.274246,1.669326,0.185987,4.659872,2.260577,3.297745,-3.974493,0.320239,4.673477,404.36
860,-2.068398,4.073812,3.200724,-1.656313,3.565002,-0.580542,4.880037,2.279325,1.218057,-4.764524,-1.843802,-3.942815,0.073794,-2.440784,4.006892,3.731857,-0.014252,0.896502,1.009152,0.96643,4.679191,3.991171,-4.965136,-3.441109,3.527797,-3.770801,-3.146114,-3.014008,88.44
861,-2.81351,-4.123296,0.980973,-2.961505,1.093342,-3.820726,-3.037426,2.216833,-2.696047,-2.839928,3.602186,1.314815,-1.54001,2.519186,2.668554,2.443768,1.420437,1.756856,1.735214,1.864719,-0.637602,-2.371335,-3.14735,0.719137,2.699477,-4.094229,-4.269064,3.212575,100.62
862,2.705416,0.852118,4.272452,-2.266873,0.198038,-1.362383,-2.510847,-2.444202,2.330181,1.699403,0.037946,-1.181306,-1.881068,-0.55909,4.229577,1.803059,1.995735,-0.191579,0.461971,2.596795,2.479452,2.361923,0.226559,-3.348059,4.360265,0.874902,-3.700057,1.534999,258.14
863,-1.205583,1.711433,4.128261,3.66727,-1.325283,1.089273,-0.545368,-4.730478,-2.081509,-4.317405,1.748207,0.961232,-2.498816,2.361087,-1.170963,2.962189,-4.772825,1.11599,0.138759,0.656991,-4.936125,-1.392355,-0.739781,-3.716587,0.458951,0.167535,1.380837,-1.870867,87.0
864,-4.536461,0.470436,-4.895194,0.294283,2.296109,4.818677,4.110185,-4.697744,0.410639,4.153281,-4.998086,2.697682,-1.591829,-3.240146,4.07612,1.214463,-0.509253,-1.867289,-1.464667,-4.074691,1.176467,3.562405,-1.578121,-4.659753,3.950667,-2.675533,-2.220097,0.231169,348.06
865,4.789417,1.193381,2.034983,1.354229,3.472497,2.074663,2.712338,-4.329779,-1.243137,-0.993645,-1.601657,-1.009592,-1.250178,-2.214031,3.952572,-2.135277,-4.171974,2.683062,-1.002003,-4.650897,3.237239,-2.963383,4.118507,2.780034,-1.031385,4.196664,-4.554113,0.98832,251.71
866,-0.461619,2.1964,4.630617,2.57174,-4.740917,4.282208,-0.538437,-3.230382,3.640022,-3.916289,2.464557,1.186467,2.742378,-2.357006,1.66876,4.884176,-3.820447,-3.600154,4.250742,0.360149,2.931006,1.15886,-0.428127,4.040528,2.575087,-3.666509,-1.720042,-3.024897,369.56
867,1.846648,3.535413,-0.726661,-1.795634,2.946514,4.354545,0.478418,-0.162021,-0.151657,1.504577,-1.009038,1.64982,4.804702,1.75538,-2.135396,-4.957755,-0.911842,1.090967,4.324611,-4.307543,1.176493,-3.682054,3.771414,3.997661,1.71218,-1.856359,0.031208,4.574191,119.39
868,-2.320403,-1.721253,4.173945,-4.228785,-0.907554,-0.755082,-2.210998,-2.976987,-0.330001,-1.84695,-4.842239,3.528465,-3.774291,-1.424704,-0.000618,1.882966,4.586741,-4.525261,-3.953551,-0.491532,0.044,-3.536333,0.815335,2.006631,-1.512999,2.209344,-2.282969,0.274983,432.71
869,3.300428,3.305781,2.41731,-2.279687,-1.288476,2.513398,1.229429,4.770192,-1.601546,1.787678,2.12928,-3.313381,-4.321723,-4.920962,4.691991,2.13707,-0.10021,-2.171607,-1.441198,3.690464,1.003353,4.76907,4.627377,-2.329082,-3.505794,0.067715,-0.80771,-4.740191,212.2
870,-0.616436,-0.038221,-2.884144,-2.943177,4.799782,4.872998,-3.262553,-1.77703,-1.274898,-4.187677,-2.307714,2.429768,-3.783011,-1.584024,0.153137,2.061166,1.764234,-3.910113,-2.004028,1.408792,-0.431832,1.645192,-4.978949,4.137931,-4.175244,4.219701,-0.316023,-0.711142,176.4
871,-0.552406,0.620642,-1.76296,-4.223552,-0.790913,3.822823,-1.194087,0.484294,0.541645,-0.102364,-0.248346,-0.756925,4.816388,-1.489329,-0.81895,3.347415,-2.267296,2.173295,-1.811543,-4.781671,2.424017,-1.046639,-3.157517,-4.05716,4.26129,-0.633127,-0.386026,-4.421085,31.84
872,1.766369,-1.433121,-0.604848,-4.745735,-1.532179,-4.254033,-1.611415,-1.981494,4.380086,-0.673825,1.302444,0.553473,4.191217,-3.83017,-1.384951,4.853633,1.804481,4.062872,-0.420633,-3.867719,-1.13769,-3.006029,4.238038,-0.654106,-2.048442,-2.620397,1.471621,-4.053459,458.82
873,-4.129963,0.942383,-3.105956,-4.253992,4.871188,0.069795,-2.142493,-2.096391,0.005012,2.797949,0.386854,-4.832578,-4.664415,-4.555333,-0.215233,-3.339,-3.547632,0.715318,-0.675429,0.759747,0.052895,4.23548,-4.218178,0.618545,4.815117,-0.93456,0.264279,3.084628,473.5
874,3.927527,1.344004,1.933805,2.564961,-2.612299,1.260254,-2.932148,1.832393,-1.781538,1.63077,4.363383,1.525922,4.889088,2.007475,2.42271,-4.48277,1.605337,-4.182817,-4.804613,2.128083,3.459567,2.311108,-3.646991,-1.347153,-2.668477,-2.892678,0.183547,-0.14515,85.24
875,-3.194242,-3.032855,1.341767,-4.190048,2.903948,-0.948658,1.328292,4.888313,0.011626,1.959948,-3.594384,-0.912375,-4.569444,4.737092,2.885426,-1.427646,-3.84629,-0.004263,3.829692,4.002657,3.232741,2.403297,2.833124,0.43838,4.896654,-1.409926,4.360599,-3.483552,260.05
876,-1.269448,-2.084517,-1.339993,-0.895821,1.950577,1.398221,0.59655,1.721117,-3.292583,-0.619104,2.500464,-2.359685,-1.353563,3.399044,-3.899168,-4.12626,-3.668751,4.200061,4.374343,2.477456,4.473725,0.67506,-4.411401,-0.660377,0.276066,3.059812,3.118338,3.516103,269.25
877,-0.115539,-1.257404,-2.43369,-0.804639,-3.136856,0.883692,0.966854,2.012438,-0.465601,-4.830153,0.458014,-2.807089,3.497478,-2.205106,-1.781873,4.24905,-4.674117,4.268381,1.862439,-4.091773,0.907263,-0.829668,3.153863,3.334984,3.275221,3.216318,-1.727296,-0.850171,220.46
878,1.575296,-2.003467,-4.605338,-2.575497,0.414988,3.014844,-0.654756,-2.845153,1.844397,3.140208,-2.107801,0.545871,2.11902,-2.393669,2.906693,-1.081482,4.551074,3.370482,3.768728,2.677283,1.305074,0.055706,-1.226368,4.747153,4.6535,2.612166,4.100147,2.251975,144.79
879,3.102956,-2.222295,2.334324,-2.830556,-4.000833,2.10819,-1.769695,2.444753,4.078154,4.524777,1.395116,0.5581,2.32642,-2.000671,3.309365,-0.679418,-2.985215,-2.662822,2.415763,-0.081776,3.87169,-2.949781,-0.270463,4.568945,3.89372,-2.700229,3.694564,2.984543,255.34
880,-2.842117,1.404695,3.456626,-2.526377,0.968011,-0.315707,0.603779,0.219746,3.602674,3.662038,-0.257281,4.097784,2.90388,1.114759,-4.686464,-0.283061,4.238222,-4.249483,-1.690377,2.924749,-4.360975,2.151304,2.790354,-3.788486,-3.633716,-1.442668,-0.904485,1.944113,196.98
881,-2.110621,1.77955,-2.371472,-0.643154,-3.130142,-1.343088,-1.411917,-2.060144,-3.862985,2.215633,-1.871085,0.990856,-1.856137,1.441646,-2.428016,3.544681,-1.723893,3.488966,-0.90883,-2.091575,1.817028,1.754472,-2.739916,2.430838,4.179406,-0.579087,-0.782324,2.550923,75.2
882,-2.318292,4.051601,4.762848,-0.453847,2.608839,1.57279,0.54645,1.415626,3.619491,2.314617,-0.612976,3.570407,-4.583911,-3.53682,2.154553,2.211522,1.477195,-0.572619,-0.893438,1.645964,1.630059,4.153044,4.396676,-3.190403,2.343725,1.723395,-3.934165,0.48989,354.22
883,3.00694,-4.0419,1.373697,1.689916,-1.089368,-1.313997,2.072958,-4.720035,2.099097,-4.714773,0.400298,2.863123,-1.907277,0.139676,2.961137,4.72574,-0.162862,1.535813,4.469803,-3.0855,4.271797,-1.573926,2.387101,4.55517,0.957264,1.280378,-1.910839,-0.281624,415.81
884,1.563845,-0.764095,3.50857,2.289801,-4.51863,-1.715134,3.684575,1.82615,-3.368326,-2.154937,-3.392583,4.919859,-4.120621,-3.795818,-3.01533,-1.787457,0.648296,0.945733,0.703648,0.779845,3.875808,3.132177,4.902427,1.945522,-2.046236,1.695317,3.624435,-3.19083,316.99
885,-1.772823,-4.584033,2.794309,-1.889245,1.139842,-4.223229,-4.446116,4.929608,-3.111382,3.424078,-1.587659,3.427553,1.49831,3.489224,1.121963,-2.911654,-2.218314,4.956944,2.481669,0.646915,2.474595,-1.689405,1.864581,-4.247714,3.312168,3.675276,2.511775,1.657077,41.62
886,2.0936,3.890866,2.459417,-2.401457,-0.693421,-4.77652,-1.68839,2.708637,0.735068,0.059166,-1.417534,2.918988,-1.784818,2.144203,-1.916686,-4.639793,2.102322,-1.319383,3.811412,-2.291688,2.679888,-3.960705,-0.060951,-4.712081,-1.662306,0.303722,-4.756905,-0.625587,455.67
887,-3.221231,-1.147866,-2.1203,-3.607872,4.001641,-0.018346,3.621919,2.946921,-1.671274,-4.294967,-1.94773,4.922353,-1.215757,-3.408917,-3.864025,3.104256,1.712032,-1.580405,-3.152956,2.088937,-2.747606,-2.723992,2.350355,4.403851,-0.432837,-1.512699,2.38049,1.776128,158.65
888,-1.826513,-0.966553,2.089383,-4.642574,-3.000999,-1.557273,-1.572385,3.459375,-1.151525,3.905671,1.723377,3.434977,1.155536,0.561451,-3.846621,3.808501,2.825756,-1.732718,-3.910204,-0.773065,0.141965,-3.615715,2.900412,4.246422,-0.213494,0.526886,3.774288,-4.080003,291.79
889,-0.080412,2.443541,-4.012098,-3.726847,-4.974956,2.935693,-1.507148,-4.34466,4.694778,1.451958,4.459646,1.284114,4.239886,2.118672,1.039978,-2.477857,2.770964,-4.053765,3.358371,0.058464,-4.755797,-1.577342,-2.428544,2.619267,-2.779816,-3.50712,-2.728182,2.804452,144.23
890,-4.033503,-0.362567,4.41378,-2.828396,-2.036917,-3.873896,-1.289334,-4.466603,-1.073166,-1.36342,3.778943,-2.226893,-3.473085,3.383072,-0.372827,-4.959785,1.823374,-0.467145,-2.957472,0.414076,3.86863,4.096189,-1.144296,-1.439291,-4.727642,1.31487,-2.415839,2.380026,468.74
891,-3.236827,3.888673,3.952129,4.151652,-3.186006,3.893298,3.20033,1.180259,4.418792,-3.174799,3.879261,-1.182211,-0.87291,0.824983,-0.174892,1.095325,1.815474,-2.428802,-2.370934,-2.183863,-3.969605,4.86101,0.371445,0.529035,-3.367095,-4.142714,1.32431,-3.820463,378.66
892,3.094836,1.340368,-1.161948,-2.219182,0.769944,4.267542,4.953374,-4.124643,-0.012594,-0.742769,-2.164056,-0.929195,-0.754468,4.479369,-0.603672,2.867352,-1.718187,2.019303,1.547411,-0.7056,-3.636697,-4.235293,2.505851,-3.529109,0.21207,-4.945332,4.223859,2.014526,219.3
893,1.441557,-3.81203,0.897197,-1.041398,-1.707746,3.981091,-2.765447,-2.729873,2.735177,3.688664,1.920419,-0.448253,1.608417,-4.170181,-3.270318,-3.901701,-1.157292,-4.138365,-1.038613,0.177465,-4.755332,-2.966523,-0.453124,-2.612973,0.90972,-1.18297,0.007655,1.280532,55.31
894,0.881006,-1.453968,-3.839089,0.955135,-0.413051,-3.278997,2.975847,-1.114651,-0.834536,4.835357,2.014264,-3.858047,-2.347183,1.030233,2.207585,-2.625345,2.15234,4.730061,4.891922,0.168469,-3.923043,-3.711529,0.041264,2.753303,2.673755,-0.151288,3.848392,2.647985,489.42
895,1.082504,2.272721,-3.681309,-2.405693,0.202553,-1.001896,4.344115,-4.517475,2.245529,2.161037,-2.946713,3.980605,-3.126924,-1.938805,-3.828399,-3.342234,3.13075,3.564909,-4.321193,-4.794957,4.419495,1.912294,3.312606,-0.159186,-1.895684,2.321737,4.945788,-1.286438,496.88
896,1.506824,-1.058377,4.5892,2.919762,1.309783,-1.31545,-1.046707,-4.278026,2.720315,-4.468242,2.924585,-4.110161,-2.068202,-0.772829,1.453834,-4.973073,-3.824764,0.906715,4.414067,-4.19355,2.009459,-0.698567,4.251159,2.217728,1.588872,1.915217,-2.069367,0.885483,332.13
897,0.218078,4.126186,2.299838,-4.25064,1.242238,-0.910132,4.768616,-3.99743,3.142142,4.658084,4.35571,4.60422,3.333335,2.258114,3.148629,-4.886549,-0.558172,-4.993891,-0.184846,0.411454,-0.086136,3.835199,3.64353,-1.480069,-2.211872,-4.870599,-2.073473,2.133384,75.19
898,4.154839,0.449886,1.945571,-0.319779,-3.822116,-1.152293,-0.552086,-0.557734,1.85364,-0.809484,2.32217,0.844369,4.809247,4.202644,1.851516,0.811336,-2.884274,0.113737,-0.384723,4.555562,-2.051732,2.202508,-1.41301,-1.958929,-1.447786,-1.847854,-2.904089,-2.142393,435.29
899,-1.862396,1.904984,-3.988104,4.745528,-1.528859,1.698929,-4.232456,-4.482228,-2.143486,-0.707457,1.352127,0.05018,0.432233,3.352303,0.435379,-4.592927,4.907166,-3.330094,4.122038,2.805299,3.986134,-0.794029,2.477275,4.187514,-4.054952,2.551481,-2.123755,1.774382,25.25
900,4.288876,0.206571,-2.484092,3.701163,-0.950299,-3.412925,0.240067,4.191904,1.526884,4.083594,-3.698141,4.926824,-4.983834,-0.003165,-0.485389,-0.339516,-2.51998,-2.954817,4.674156,-0.281884,1.674521,0.554749,-1.610951,-3.442499,-2.732836,-0.982089,1.668866,3.05418,330.88
901,0.809927,3.034392,0.347634,2.088571,-0.895471,-3.191417,1.672201,4.645302,-1.392665,1.718748,-3.3962,-1.962821,-1.301232,1.290169,0.892093,-0.261568,3.26743,3.342788,1.519022,-1.458452,-0.475324,0.663065,1.756141,0.400068,2.049515,1.000513,-4.272182,1.203868,37.38
902,-4.286741,-2.165407,-4.084251,1.578881,-1.044936,-0.459749,3.594191,4.358298,-4.488381,-4.80747,0.938865,-4.048462,0.421033,2.383647,4.370147,3.649682,2.213302,-4.676738,1.275871,3.530851,-2.423113,2.30246,0.481516,2.955576,-3.631463,-4.899094,2.656613,3.803675,173.86
903,3.633812,2.421811,0.03523,-0.785705,3.476701,-0.969781,3.634953,-0.538021,-3.038563,3.928809,-4.958081,-2.45736,-2.680336,-1.366102,0.277712,3.412115,1.993765,-0.35741,1.508548,-0.558521,3.512259,3.279252,4.711033,-0.994391,-1.654839,0.815995,-2.503226,3.29078,382.13
904,1.557539,2.899442,1.284355,-0.51966,-3.473428,3.801981,-1.493312,2.539434,-3.22713,0.598827,-4.315732,1.504997,-3.13409,-2.456056,4.177405,3.454009,0.155873,3.417165,1.558107,0.300971,-3.344278,-1.192701,-3.34246,2.164191,-2.513793,0.327557,1.821886,-3.984483,446.51
905,2.773296,-3.896026,0.379805,1.329095,1.829567,-2.741652,4.544139,4.631023,2.303906,3.314323,-0.150014,-4.865693,-1.755014,-3.290837,-1.315533,0.507159,-4.999682,1.558032,-3.961277,3.935551,4.598615,0.364772,0.57946,-0.68401,-0.893244,1.722893,1.289635,-3.139235,332.92
906,-0.48741,-4.525766,4.525121,-1.422165,-4.703062,4.510463,-2.122564,-3.043258,-3.948814,2.602267,3.758686,-3.277502,-2.128109,1.119313,4.819789,1.644887,3.554788,4.892262,-1.891635,4.088747,3.507488,-3.895652,4.64485,-2.343195,-3.082878,0.400192,-4.335844,1.33514,166.14
907,4.096794,0.442025,2.756322,1.125751,-1.182676,-1.954112,1.49907,-0.601862,-3.038634,-3.637908,-2.757861,0.138449,3.515956,2.481532,-3.849326,-4.967959,-0.173293,-2.645598,3.314238,-1.496073,-3.44392,-3.382713,4.948596,-2.326556,4.830363,1.310642,0.61359,2.772699,450.34
908,0.209663,-0.09158,-3.282593,-4.238029,-1.961697,3.817375,0.328404,-3.501543,0.488758,4.342763,0.060472,4.354094,1.558142,-3.826949,-2.211853,2.877341,4.710474,-2.945111,-1.364327,1.019763,3.983169,-1.994199,2.895948,-1.61928,-1.298358,4.794638,3.326955,-1.76096,388.09
909,2.993356,0.618182,2.159513,-0.906454,-4.623738,-0.845193,4.59474,1.981895,2.80063,-3.882131,-4.641521,-4.929129,1.348616,-3.125511,-0.800354,-2.144463,-1.435941,2.498406,-3.807189,1.836737,-2.013394,-2.622817,-3.648178,2.940419,3.711665,3.149794,-2.621442,3.949276,114.03
910,1.693248,4.762614,2.116566,-1.417941,2.602476,-1.622426,2.285436,-0.20868,2.676302,2.793788,1.438179,3.093731,-0.731646,1.275069,3.528149,-2.676304,-4.930172,2.543427,-3.206355,0.37539,2.399038,1.693283,1.174809,-1.893139,-0.998604,3.437913,-3.663002,2.391821,38.29
911,4.114957,2.236935,-2.089826,-2.242701,4.108827,2.30008,3.880073,-0.444774,-3.973428,-1.353998,3.569185,2.443183,-2.591215,1.148384,0.562214,3.616412,-0.810621,-2.822891,-2.864104,4.959562,1.960392,-1.404161,0.955904,2.959592,-1.122476,4.368742,-2.936227,2.466123,252.74
912,-1.246543,0.836627,-1.347282,-2.958248,4.719328,0.116092,-3.605937,-2.458554,0.711528,2.5991,-1.811212,1.433257,4.90693,-3.26517,0.661505,2.500975,1.320387,4.52288,2.733265,-1.644285,1.91273,3.406793,-1.168609,3.917216,2.332202,-0.283697,1.694533,2.368116,353.63
913,-1.848737,1.905113,0.010334,3.074884,0.824283,-4.387253,-1.992241,-2.965455,-4.176265,3.076738,-1.600095,-0.557152,-1.698682,4.315217,2.526716,3.680948,-0.454416,-3.340954,-1.706889,-3.882187,2.596995,4.503143,3.513419,3.161999,4.724725,-2.504889,-1.762223,4.70362,24.59
914,-2.272913,-0.596357,3.074746,4.329441,1.814817,-3.094883,0.659193,-3.121568,-0.226043,4.48492,-1.132803,-3.093375,-2.819392,-1.10433,-4.531786,1.538072,0.286935,0.357586,-4.595849,-3.799536,0.977467,3.758774,-4.842933,-3.19828,3.534808,-0.927064,4.667854,4.907141,404.87
